time_months_after_landmark,cumulative_baseline_hazard_reference,baseline_survival_reference
69.6534496919918,0.12566488016892452,0.8819103429124847
69.68197125256674,0.12566488016892452,0.8819103429124847
69.68624229979466,0.12566488016892452,0.8819103429124847
69.74494866529774,0.12566488016892452,0.8819103429124847
69.74624229979466,0.12566488016892452,0.8819103429124847
69.75344969199179,0.12566488016892452,0.8819103429124847
69.77913757700206,0.12566488016892452,0.8819103429124847
69.78180698151951,0.12566488016892452,0.8819103429124847
69.81053388090349,0.12566488016892452,0.8819103429124847
69.81201232032853,0.12566488016892452,0.8819103429124847
69.81215605749486,0.12566488016892452,0.8819103429124847
69.81338809034908,0.12566488016892452,0.8819103429124847
69.81624229979467,0.12566488016892452,0.8819103429124847
69.84624229979467,0.12566488016892452,0.8819103429124847
69.8505544147844,0.12566488016892452,0.8819103429124847
69.87624229979467,0.12566488016892452,0.8819103429124847
69.87767967145791,0.12566488016892452,0.8819103429124847
69.88084188911705,0.12566488016892452,0.8819103429124847
69.97624229979466,0.12566488016892452,0.8819103429124847
69.9776796714579,0.12566488016892452,0.8819103429124847
69.98053388090348,0.12566488016892452,0.8819103429124847
70.01053388090348,0.12566488016892452,0.8819103429124847
70.01069815195072,0.12566488016892452,0.8819103429124847
70.01624229979467,0.12566488016892452,0.8819103429124847
70.04624229979466,0.12566488016892452,0.8819103429124847
70.07624229979466,0.12566488016892452,0.8819103429124847
70.08053388090349,0.12566488016892452,0.8819103429124847
70.11338809034908,0.12566488016892452,0.8819103429124847
70.17211498973306,0.12566488016892452,0.8819103429124847
70.17780287474332,0.12566488016892452,0.8819103429124847
70.20624229979467,0.12566488016892452,0.8819103429124847
70.21053388090348,0.12566488016892452,0.8819103429124847
70.27197125256673,0.12566488016892452,0.8819103429124847
70.27624229979466,0.12566488016892452,0.8819103429124847
70.30624229979466,0.12566488016892452,0.8819103429124847
70.37624229979467,0.12566488016892452,0.8819103429124847
70.43624229979466,0.12566488016892452,0.8819103429124847
70.44347022587269,0.12566488016892452,0.8819103429124847
70.47492813141685,0.12566488016892452,0.8819103429124847
70.56624229979467,0.12566488016892452,0.8819103429124847
70.60053388090348,0.12566488016892452,0.8819103429124847
70.60365503080082,0.12566488016892452,0.8819103429124847
70.60624229979466,0.12566488016892452,0.8819103429124847
70.63624229979466,0.12566488016892452,0.8819103429124847
70.640636550308,0.12566488016892452,0.8819103429124847
70.66624229979466,0.12566488016892452,0.8819103429124847
70.66911704312115,0.12566488016892452,0.8819103429124847
70.70053388090349,0.12566488016892452,0.8819103429124847
70.70100616016427,0.12566488016892452,0.8819103429124847
70.70203285420945,0.12566488016892452,0.8819103429124847
70.70624229979467,0.12566488016892452,0.8819103429124847
70.73490759753594,0.12566488016892452,0.8819103429124847
70.76340862422998,0.12566488016892452,0.8819103429124847
70.76490759753594,0.12566488016892452,0.8819103429124847
70.76767967145791,0.12566488016892452,0.8819103429124847
70.83338809034908,0.12566488016892452,0.8819103429124847
70.83624229979466,0.12566488016892452,0.8819103429124847
70.89624229979466,0.12566488016892452,0.8819103429124847
70.89915811088295,0.12566488016892452,0.8819103429124847
70.96340862422998,0.12566488016892452,0.8819103429124847
70.96624229979466,0.1271556458611804,0.8805966007138274
70.96648870636551,0.1271556458611804,0.8805966007138274
70.96928131416838,0.1271556458611804,0.8805966007138274
70.99624229979466,0.1271556458611804,0.8805966007138274
71.02624229979466,0.1271556458611804,0.8805966007138274
71.09498973305955,0.1271556458611804,0.8805966007138274
71.09624229979467,0.1271556458611804,0.8805966007138274
71.0964887063655,0.1271556458611804,0.8805966007138274
71.1005749486653,0.1271556458611804,0.8805966007138274
71.1005954825462,0.1271556458611804,0.8805966007138274
71.12626283367555,0.1271556458611804,0.8805966007138274
71.19482546201232,0.1271556458611804,0.8805966007138274
71.19632443531827,0.1271556458611804,0.8805966007138274
71.22486652977413,0.1271556458611804,0.8805966007138274
71.23209445585215,0.1271556458611804,0.8805966007138274
71.26375770020533,0.1271556458611804,0.8805966007138274
71.29624229979466,0.1271556458611804,0.8805966007138274
